screen_name	date	fav	retweet	text	url	hashtags
mmbarrionuevo	Sun Feb 21 20:43:06 +0000 2021	61	22	"Se informaron hoy 3.709 casos y 77 nuevas muertes

Vemos la evolución semana a semana de casos cada 100.000 habitantes.
Por primera vez en más de 30 semanas no hay un rojo (+ de 200), igual recordemos que es altísimo, la referencia nacional es 150 pero en 2 semanas. https://t.co/YKMloOUgVe"	https://twitter.com/mmbarrionuevo/status/1363590088614158336	[]
mmbarrionuevo	Sun Feb 21 20:08:05 +0000 2021	3	0	@sergiovinate voy a tratar de hacerlo si.	https://twitter.com/mmbarrionuevo/status/1363581278315028490	[]
mmbarrionuevo	Sun Feb 21 20:03:16 +0000 2021	3	2	@hugorey11 Los indicadores del Interior bonaerense https://t.co/MaEffZZv4o	https://twitter.com/mmbarrionuevo/status/1363580064001122306	[]
mmbarrionuevo	Sun Feb 21 19:50:12 +0000 2021	26	13	"El #COVIDEstaenelAire 
Muy buenas recomendaciones 👇 https://t.co/99VnhDydzf"	https://twitter.com/mmbarrionuevo/status/1363576776853700610	[{'text': 'COVIDEstaenelAire', 'indices': [3, 21]}]
mmbarrionuevo	Sun Feb 21 16:41:20 +0000 2021	38	15	La dinámica de crecimiento, con una marcada reducción, es una dato alentador aunque como vimos en la cantidad de casos es aún insuficiente, debemos lograr seguir bajando los casos antes del otoño. https://t.co/kzyFv6GZxw	https://twitter.com/mmbarrionuevo/status/1363529246774353922	[]
mmbarrionuevo	Sun Feb 21 16:41:17 +0000 2021	49	21	"Casos cada 100.000 habitantes en 14 días.
Predomina el naranja, amarillo y rojo.

Muestra que, a pesar de la reducción, el nivel de casos es aún muy elevado. https://t.co/UxidzIHCtD"	https://twitter.com/mmbarrionuevo/status/1363529234464047104	[]
mmbarrionuevo	Sun Feb 21 16:41:14 +0000 2021	38	11	"Centrándonos solo en los casos cada 100.000 habitantes y en el crecimiento en 14 días, hacemos un ponderador de riesgo.
Vemos muy distintas realidades. https://t.co/TesFoSeSmH"	https://twitter.com/mmbarrionuevo/status/1363529222342533122	[]
mmbarrionuevo	Sun Feb 21 16:41:11 +0000 2021	128	45	"Los colores del semáforo x 3
Predominan los amarillos y en menor medida los verdes.

Es importante seguir con la reducción antes de la llegada del otoño. https://t.co/I27rfYFPRO"	https://twitter.com/mmbarrionuevo/status/1363529209528868876	[]
mmbarrionuevo	Sun Feb 21 15:08:49 +0000 2021	1	1	Casos en los últimos 14 días https://t.co/AKlS0lkKtj	https://twitter.com/mmbarrionuevo/status/1363505963345600515	[]
mmbarrionuevo	Sun Feb 21 15:08:48 +0000 2021	2	0	"Media de 7 días
Santa Lucía empieza a bajar
Ituzaingó y Goya con un marcado crecimiento
Bella Vista y Mercedes con un crecimiento más moderado https://t.co/PAj7zfeZdl"	https://twitter.com/mmbarrionuevo/status/1363505959604264960	[]
mmbarrionuevo	Sun Feb 21 15:08:47 +0000 2021	1	0	El interior tomando una clara pendiente creciente https://t.co/e2Jnvdsb10	https://twitter.com/mmbarrionuevo/status/1363505955703566339	[]
mmbarrionuevo	Sun Feb 21 15:08:46 +0000 2021	1	0	Capital, no crece pero deja de bajar https://t.co/TLY8QPdefT	https://twitter.com/mmbarrionuevo/status/1363505951953805312	[]
mmbarrionuevo	Sun Feb 21 15:08:45 +0000 2021	7	2	"#Corrientes 
Por primera vez en 50 días, leve repunte de casos con mayor foco en el interior. https://t.co/Yphngaa3jo"	https://twitter.com/mmbarrionuevo/status/1363505948027977729	[{'text': 'Corrientes', 'indices': [0, 11]}]
mmbarrionuevo	Sat Feb 20 23:46:10 +0000 2021	7	1	"@carlosalbesimon Excelente info Carlos!
implica que cerca el 70% de los adultos mayores de 65 de la Capital Correntina se inscribió. Reitero gran dato respecto a la confianza en la vacuna.

Seguramente hay algún dato mal en los porcentajes de los mayores de 80 y 90"	https://twitter.com/mmbarrionuevo/status/1363273771755466754	[]
mmbarrionuevo	Sat Feb 20 21:50:36 +0000 2021	2	0	@JorgeAPalacio1 en mi opinión fines de marzo,	https://twitter.com/mmbarrionuevo/status/1363244688480886786	[]
mmbarrionuevo	Sat Feb 20 21:26:17 +0000 2021	6	4	https://t.co/fXnOHqimCJ	https://twitter.com/mmbarrionuevo/status/1363238571654721542	[]
mmbarrionuevo	Sat Feb 20 21:26:16 +0000 2021	18	11	"Casos cada 100.000 habitantes y crecimiento en 14 días
A la Izquierda los casos, la Patagonia y CABA muy por encima de los 150.
A la derecha crecimiento, los que están en amarillo o rojo creciendo, de las más grandes creciendo moderadamente Córdoba, Mendoza y Salta. https://t.co/vM4m0RCTNK"	https://twitter.com/mmbarrionuevo/status/1363238566634086403	[]
