date	screen_name	text	fav	retweet	url	is_rt	followers_count	friends_count
Thu Oct 21 15:34:48 +0000 2021	EduMarquez3F	RT @gkatopodis: Vinimos a acompañar a @vtolosapaz en @todonoticias, un debate sobre lo que estamos haciendo y cómo vamos a salir de la pand…	0	92	https://twitter.com/EduMarquez3F/status/1451210368181702662	False	6109	6047
Thu Oct 21 15:34:48 +0000 2021	gustavo0862	RT @ContadorMacri: La candidata del frente de todos para Diputada Nacional por la Provincia de Buenos Aires, Victoria Tolosa Paz @vtolosapa…	0	639	https://twitter.com/gustavo0862/status/1451210365883269123	False	2640	2465
Thu Oct 21 15:34:47 +0000 2021	LucasDecima14	RT @vtolosapaz: Cuando el presidente decidió devolverle a la provincia el excedente en coparticipación que Macri le había otorgado en forma…	0	255	https://twitter.com/LucasDecima14/status/1451210364994129924	False	344	361
Thu Oct 21 15:34:47 +0000 2021	juancnegri51	RT @vtolosapaz: ¿Ustedes saben que Larreta y Santilli se presentaron ante la justicia para impedir la llegada de fondos para la seguridad d…	0	883	https://twitter.com/juancnegri51/status/1451210362846474241	False	2844	3668
Thu Oct 21 15:34:45 +0000 2021	JuanPel86865924	RT @EncuestasA1: ¿Por quién de los mencionados votarás en la Provincia de Buenos Aires? #DebateBuenosAires #Debateprovincia	0	38	https://twitter.com/JuanPel86865924/status/1451210356416819204	False	150	404
Thu Oct 21 15:34:43 +0000 2021	Facu93fersuar	"RT @jlespert: ""En estos segundos que me quedan quiero dirigirme a vos, clase media argentina, que te arruinan la vida a diario. Nosotros so…"	0	735	https://twitter.com/Facu93fersuar/status/1451210347222749184	False	5	168
Thu Oct 21 15:34:38 +0000 2021	marcelodiachelo	RT @Nikgaturro: Habló Del Caño y se me puso el televisor en blanco y negro. #DebateBuenosAires	0	337	https://twitter.com/marcelodiachelo/status/1451210327434088458	False	304	2028
Thu Oct 21 15:34:38 +0000 2021	HornyakAlba	RT @jok_ase: Todo bien con Santilli, y lo voy a votar. Pero para orador tiene que volver a nacer. #DebateBuenosAires	0	50	https://twitter.com/HornyakAlba/status/1451210323764006913	False	222	348
Thu Oct 21 15:34:37 +0000 2021	fminfinita	RT @vtolosapaz: Cuando el presidente decidió devolverle a la provincia el excedente en coparticipación que Macri le había otorgado en forma…	0	255	https://twitter.com/fminfinita/status/1451210323445239816	False	369	144
Thu Oct 21 15:34:37 +0000 2021	garciadelrio3	"RT @JorgelinaKos: Dicen que el marido de @vtolosapaz tiene una paciencia extraordinaria 😅 
#DebateBuenosAires https://t.co/1sA9d3GZKZ"	0	199	https://twitter.com/garciadelrio3/status/1451210322396729347	False	149	463
Thu Oct 21 15:34:36 +0000 2021	Pdbazan	RT @vtolosapaz: La propuesta de la oposición es obstruir la acción de nuestro gobierno. Yo quiero ir al Congreso para generar un clima de d…	0	182	https://twitter.com/Pdbazan/status/1451210318722453511	False	751	1334
Thu Oct 21 15:34:31 +0000 2021	eugeniogatti	RT @DanteForesi: Sé que las limitaciones de Santilli hacen que te de pena y ternura. Parece un nene rindiendo examen. Pero ojo que es pelig…	0	308	https://twitter.com/eugeniogatti/status/1451210297117757450	False	87	185
Thu Oct 21 15:34:28 +0000 2021	AnarkoMenemismo	"Randy es tan peronista... Que no solo es un camaleonico como tal.
Sino que se choreo el icono de cuenta verificada de twitter para el logo de su frente.
#DebateBuenosAires #debate  #DebateBsAs https://t.co/48KpKPpyx3"	0	0	https://twitter.com/AnarkoMenemismo/status/1451210283997859843	False	24	123
Thu Oct 21 15:34:27 +0000 2021	pblcabj	RT @Haisenb21370213: Quien ganó el debate? #DebateBuenosAires	0	36	https://twitter.com/pblcabj/status/1451210278536839171	False	40581	43343
Thu Oct 21 15:34:25 +0000 2021	RubenOrlandoRo3	RT @diegosantilli: Mientras el Gobierno nacional y provincial improvisaba, nosotros gestionamos la pandemia con planificación, datos y evid…	0	169	https://twitter.com/RubenOrlandoRo3/status/1451210269682774025	False	25	138
Thu Oct 21 15:34:24 +0000 2021	keienburg10	"RT @jlespert: ""En estos segundos que me quedan quiero dirigirme a vos, clase media argentina, que te arruinan la vida a diario. Nosotros so…"	0	735	https://twitter.com/keienburg10/status/1451210265463164931	False	0	0
Thu Oct 21 15:34:16 +0000 2021	lujinqn52	RT @roocueelloo: @vtolosapaz ni vos ni nadie de tu partido tiene memoria, pero dicen haber hecho todo bien en pandemia. Que no les faltó na…	0	150	https://twitter.com/lujinqn52/status/1451210233422954502	False	77	159
Thu Oct 21 15:34:16 +0000 2021	JesusEs66408808	RT @DanteForesi: Si @jlespert disputa el voto de Juntos por el Cambio ¿Por qué increpa y hasta insulta a @vtolosapaz y no cruza a Santilli?…	0	286	https://twitter.com/JesusEs66408808/status/1451210232198221824	False	682	225
