date	screen_name	text	fav	retweet	url
Thu Oct 14 09:10:45 +0000 2021	hemilseb	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1932	https://twitter.com/hemilseb/status/1448577004874264583
Thu Oct 14 09:10:45 +0000 2021	fannytassoto	"RT @babyaetchecopar: Santoro dijo que a nadie le falto una cama o un respirador. #DebateCapital 

Lara Arreguiz 👇 https://t.co/CcMhns46IE"	0	940	https://twitter.com/fannytassoto/status/1448577001795772417
Thu Oct 14 09:10:42 +0000 2021	EnTucumana	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	990	https://twitter.com/EnTucumana/status/1448576988671725570
Thu Oct 14 09:10:41 +0000 2021	danieldg	RT @GiulyDP16: Vergüenza las palabras de @SantoroLeandro se da el lujo de decir que a nadie le faltó respirador en pandemia... A Lara Arreg…	0	190	https://twitter.com/danieldg/status/1448576987300306944
Thu Oct 14 09:10:41 +0000 2021	dannyvillasmil	"RT @laderechadiario: 🇦🇷 | Javier Milei en #DebateCapital: ""Si, grito mucho. Pero porque estoy cansado de la casta política. Si, soy peligro…"	0	573	https://twitter.com/dannyvillasmil/status/1448576986062852106
Thu Oct 14 09:10:41 +0000 2021	horacarraturo	"RT @SergioChouza: ¿Vos te acordás qué votaste en 2017? 🔥

@SantoroLeandro #DebateCapital 👇 https://t.co/uQGimH1nJa"	0	130	https://twitter.com/horacarraturo/status/1448576985446457344
Thu Oct 14 09:10:39 +0000 2021	SoyyoSofia	RT @tomas_reynolds: Bregman esquivándole el saludo a Milei… Qué bajo el nivel de algunos de nuestros políticos. #DebateCapital	0	13	https://twitter.com/SoyyoSofia/status/1448576977917579265
Thu Oct 14 09:10:39 +0000 2021	RITAYULY	RT @mariuvidal: Pelear contra los privilegios es pelear contra el sistema: es eliminar la jubilación de privilegio de la política, como lo…	0	66	https://twitter.com/RITAYULY/status/1448576977464557568
Thu Oct 14 09:10:37 +0000 2021	Leonorita6	RT @mariuvidal: La peor improvisación fue después de que votaste el 12 de septiembre y les dijiste que todo estaba mal, se la pasaron una s…	0	63	https://twitter.com/Leonorita6/status/1448576970833285123
Thu Oct 14 09:10:37 +0000 2021	redmartin18	RT @izquierdadiario: #MyriamAlCongreso en su minuto de presentación en #DebateCapital por TN https://t.co/yKZ5q9VGf3	0	229	https://twitter.com/redmartin18/status/1448576969004756994
Thu Oct 14 09:10:29 +0000 2021	trincherotw	"RT @NancyMariele: ¿ A quién llama casta política Milei?
@vilcalejandro  compañero de @myriambregman en el @FdeIzquierda
#MyriamAlCongreso
#…"	0	37	https://twitter.com/trincherotw/status/1448576935907536898
Thu Oct 14 09:10:23 +0000 2021	RITAYULY	RT @mariuvidal: Mientras fuimos gobierno, hubo menos muertes por inseguridad, más mafiosos presos y una pelea en serio contra el narcotráfi…	0	90	https://twitter.com/RITAYULY/status/1448576910271811585
Thu Oct 14 09:10:23 +0000 2021	AlejandroRenFe1	"RT @FelicindaCluney: Milei gastó energía en atacar a Myriam Bregman, cuando en realidad es archisabido que odia a los zurdos.

Si quiere en…"	0	151	https://twitter.com/AlejandroRenFe1/status/1448576909781004292
Thu Oct 14 09:10:20 +0000 2021	Madeemilie	"RT @Lautarongo_: #DebateCapital
Myriam Bregman: Javier Milei nos dice zurdos de mierda
Milei: Es lo que son https://t.co/TaERbRJe8l"	0	165	https://twitter.com/Madeemilie/status/1448576898842251266
Thu Oct 14 09:10:17 +0000 2021	nelidanoemidiaz	RT @mariuvidal: Quiero hacer una primera propuesta: que todos los candidatos le pidamos la renuncia a Aníbal Fernández. Cruzó un límite y n…	0	1437	https://twitter.com/nelidanoemidiaz/status/1448576885340864518
Thu Oct 14 09:10:16 +0000 2021	ortizritaisabel	RT @JuampiAlegre: Bancando a @mariuvidal en el debate de candidatxs a diputadxs en el @MultiespacioJXI. Siempre es mejor con compañerxs! #J…	0	3	https://twitter.com/ortizritaisabel/status/1448576882375544833
Thu Oct 14 09:10:14 +0000 2021	GabrielaGiglia	"RT @martincarrizo_: De defender violadores, no se vuelve, Bregman. The end.
#DebateCapital"	0	320	https://twitter.com/GabrielaGiglia/status/1448576872141393924
Thu Oct 14 09:10:05 +0000 2021	GustavoBrac	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1512	https://twitter.com/GustavoBrac/status/1448576833885138949
Thu Oct 14 09:10:02 +0000 2021	soylapatita	"RT @PaKCar1975: Bregman y Santoro se aman, desde que JUNTOS tiraron piedras para voltear a un gobierno en DEMOCRACIA. 
#DebateCapital"	0	6	https://twitter.com/soylapatita/status/1448576824649424896
Thu Oct 14 09:10:00 +0000 2021	CarlosMarina12	RT @JonyViale: María Eugenia Vidal destrozó a Leandro Santoro en el #debatecapital Si coincidís deja tu “Si” en un comentario y dale RT htt…	0	712	https://twitter.com/CarlosMarina12/status/1448576812951371782
Thu Oct 14 09:09:57 +0000 2021	helenripley7	"RT @todonoticias: ""NOS ENCERRARON, NOS EMPOBRECIMOS Y LOS ÚNICOS QUE SE SIGUIERON SUBIENDO LOS SUELDOS FUERON LA CASTA"" | La palabra de Jav…"	0	169	https://twitter.com/helenripley7/status/1448576799990976515
Thu Oct 14 09:09:53 +0000 2021	zancudo06	"RT @todonoticias: 💬 ""QUIERO PEDIRLE AL PRESIDENTE QUE LE PIDA LA RENUNCIA A ANÍBAL FERNÁNDEZ"" | María Eugenia Vidal, de Juntos por el Cambi…"	0	564	https://twitter.com/zancudo06/status/1448576784610508807
Thu Oct 14 09:09:52 +0000 2021	RITAYULY	"RT @mariuvidal: La decencia que defiende la igualdad ante la ley está en esta lista:
 
- Con @spitta1969 que concursa para investigar en el…"	0	108	https://twitter.com/RITAYULY/status/1448576781410131968
Thu Oct 14 09:09:51 +0000 2021	carlalevadora5	RT @babyaetchecopar: María Eugenia Vidal propuso que todos los candidatos pidan la renuncia a Aníbal Fernández.  “Cruzó un límite y no pued…	0	1253	https://twitter.com/carlalevadora5/status/1448576776578404352
Thu Oct 14 09:09:48 +0000 2021	TimJacks4	"RT @lpokoik: Hoy #DebateCapital 

Quien encabeza nuestra lista en CABA, el compañero @SantoroLeandro, debatirá con los candidatos de los ot…"	0	20	https://twitter.com/TimJacks4/status/1448576764763164675
Thu Oct 14 09:09:48 +0000 2021	RITAYULY	RT @mariuvidal: [CALIDAD INSTITUCIONAL, SEGURIDAD Y JUSTICIA] Cuando todos somos iguales ante la ley, los que cometen delitos van presos. C…	0	60	https://twitter.com/RITAYULY/status/1448576764049985546
Thu Oct 14 09:09:41 +0000 2021	RITAYULY	RT @mariuvidal: En las PASO, 9 millones de personas, nos dieron la tarea de construir una mayoría en el Congreso, de 120 diputados, que le…	0	68	https://twitter.com/RITAYULY/status/1448576736656904205
Thu Oct 14 09:09:40 +0000 2021	LuisRaf23203764	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	990	https://twitter.com/LuisRaf23203764/status/1448576729434390541
Thu Oct 14 09:09:25 +0000 2021	RITAYULY	RT @mariuvidal: Hoy no les vengo a hablar de mí, porque esto no se trata de mí. Se trata de cómo salimos de esta crisis interminable, de có…	0	83	https://twitter.com/RITAYULY/status/1448576668163981314
Thu Oct 14 09:09:24 +0000 2021	RoberFreggiaro	RT @babyaetchecopar: María Eugenia Vidal propuso que todos los candidatos pidan la renuncia a Aníbal Fernández.  “Cruzó un límite y no pued…	0	1253	https://twitter.com/RoberFreggiaro/status/1448576662992560129
Thu Oct 14 09:09:23 +0000 2021	carlalevadora5	RT @mariuvidal: Quiero hacer una primera propuesta: que todos los candidatos le pidamos la renuncia a Aníbal Fernández. Cruzó un límite y n…	0	1437	https://twitter.com/carlalevadora5/status/1448576660283006976
Thu Oct 14 09:09:17 +0000 2021	jnquinteros	RT @SantoroLeandro: Arshak es un agente de la Policía de la Ciudad que está desaparecido hace 30 meses. ¿Les parece algo normal? ¿Alguna ve…	0	1588	https://twitter.com/jnquinteros/status/1448576633061793796
Thu Oct 14 09:09:15 +0000 2021	vivisicala14	RT @SantoroLeandro: ¿Alguno recuerda alguna política pública durante la pandemia del jefe de gobierno? La respuesta es no. Mientras el gobi…	0	670	https://twitter.com/vivisicala14/status/1448576626246094849
Thu Oct 14 09:09:09 +0000 2021	trincherotw	"RT @todonoticias: 💬 ""YO LA CONOZCO A VIDAL: REPRIMIÓ A TRABAJADORAS"" | La fuerte acusación de Myriam Bregman a María Eugenia Vidal durante…"	0	33	https://twitter.com/trincherotw/status/1448576598924566529
Thu Oct 14 09:09:07 +0000 2021	summersmith33	"RT @laderechadiario: 🇦🇷 | Javier Milei en #DebateCapital: ""Si, grito mucho. Pero porque estoy cansado de la casta política. Si, soy peligro…"	0	573	https://twitter.com/summersmith33/status/1448576590691004418
Thu Oct 14 09:09:05 +0000 2021	RITAYULY	RT @mariuvidal: Quiero hacer una primera propuesta: que todos los candidatos le pidamos la renuncia a Aníbal Fernández. Cruzó un límite y n…	0	1437	https://twitter.com/RITAYULY/status/1448576583778725889
Thu Oct 14 09:09:05 +0000 2021	RoberFreggiaro	RT @JonyViale: María Eugenia Vidal destrozó a Leandro Santoro en el #debatecapital Si coincidís deja tu “Si” en un comentario y dale RT htt…	0	712	https://twitter.com/RoberFreggiaro/status/1448576583061626882
Thu Oct 14 09:09:04 +0000 2021	ariel_eguez	RT @SantoroLeandro: Gracias a todos y todas por seguir el debate. Digámosle sí al trabajo, sí a la educación, sí a la producción, sí a la s…	0	819	https://twitter.com/ariel_eguez/status/1448576581316734982
Thu Oct 14 09:09:03 +0000 2021	TomyB9	RT @SantoroLeandro: Ojalá este debate sirva para aportar elementos a la discusión pública. Los espero a las 22hs en @todonoticias. #DebateC…	0	359	https://twitter.com/TomyB9/status/1448576573615919110
Thu Oct 14 09:09:01 +0000 2021	joacoargentino	RT @SantoroLeandro: Gracias a todos y todas por seguir el debate. Digámosle sí al trabajo, sí a la educación, sí a la producción, sí a la s…	0	819	https://twitter.com/joacoargentino/status/1448576566271877120
Thu Oct 14 09:08:57 +0000 2021	armandomainoli	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1512	https://twitter.com/armandomainoli/status/1448576551306547200
Thu Oct 14 09:08:57 +0000 2021	TomyB9	RT @SantoroLeandro: No consiguieron vacunas, pero compraron barbijos a $3.000. No trajeron respiradores, pero alquilaron los hoteles de la…	0	689	https://twitter.com/TomyB9/status/1448576549117071362
Thu Oct 14 09:08:45 +0000 2021	TomyB9	RT @SantoroLeandro: ¿Alguno recuerda alguna política pública durante la pandemia del jefe de gobierno?  #DebateCapital https://t.co/vsmHuFs…	0	553	https://twitter.com/TomyB9/status/1448576499741720578
Thu Oct 14 09:08:42 +0000 2021	ArethaMaria2	RT @SantoroLeandro: Yo sé que este año y medio fueron tiempos muy duros. Todos lo tenemos claro. Pero también sé que estamos empezando a sa…	0	444	https://twitter.com/ArethaMaria2/status/1448576488433926146
Thu Oct 14 09:08:42 +0000 2021	Let1RF	RT @VictorGinesMuo1: #DebateCapital Si Milei no les daba la mano era un maleducado, si gritaba un irrespetuoso.Pero ellos hicieron todo eso…	0	497	https://twitter.com/Let1RF/status/1448576488127836161
Thu Oct 14 09:08:41 +0000 2021	cbadessic	"RT @babyaetchecopar: Santoro dijo que a nadie le falto una cama o un respirador. #DebateCapital 

Lara Arreguiz 👇 https://t.co/CcMhns46IE"	0	940	https://twitter.com/cbadessic/status/1448576482821820418
Thu Oct 14 09:08:37 +0000 2021	Gastontin	"RT @kidlapicera: Golpe final de María Eugenia Vidal al mentiroso de Santoro.
En noviembre el triunfo es por escándalo. #DebateCapital https…"	0	269	https://twitter.com/Gastontin/status/1448576464396369920
Thu Oct 14 09:08:36 +0000 2021	RoberFreggiaro	"RT @PalaveccinoLu: ""Yo no puedo discutir con un varón que grita"" dice Miryam Bregman... Las feministas quieren igualdad pero que las traten…"	0	218	https://twitter.com/RoberFreggiaro/status/1448576462609698816
Thu Oct 14 09:08:35 +0000 2021	PochiRafael	RT @PlagaPosadas: Como empezó / Cómo terminó #DebateCapital https://t.co/IZURJIyIj9	0	13	https://twitter.com/PochiRafael/status/1448576455957303296
Thu Oct 14 09:08:31 +0000 2021	AnaliaContinen3	"#DebateCapital #DebateProvincia
#NoHayNadaQueDebatir, no hay necesidad... https://t.co/kkedi1T1K9"	0	0	https://twitter.com/AnaliaContinen3/status/1448576443244433410
Thu Oct 14 09:08:29 +0000 2021	EnTucumana	RT @LucasDeJesusOk: Patinó Milei. No supo, siquiera, apegarse a reglas que pactaron entre los candidatos. Bregman, al igual que su carrera…	0	265	https://twitter.com/EnTucumana/status/1448576432297316355
Thu Oct 14 09:08:28 +0000 2021	MMcheto	RT @mariuvidal: Quiero hacer una primera propuesta: que todos los candidatos le pidamos la renuncia a Aníbal Fernández. Cruzó un límite y n…	0	1437	https://twitter.com/MMcheto/status/1448576430724497408
Thu Oct 14 09:08:25 +0000 2021	TomyB9	RT @SantoroLeandro: No se construyó una escuela, no se amplió una fábrica, no se hizo un kilómetro de subte. Nadie sabe donde están los dol…	0	711	https://twitter.com/TomyB9/status/1448576415205527554
Thu Oct 14 09:08:21 +0000 2021	TimJacks4	RT @SantoroLeandro: Ojalá este debate sirva para aportar elementos a la discusión pública. Los espero a las 22hs en @todonoticias. #DebateC…	0	359	https://twitter.com/TimJacks4/status/1448576400248778756
Thu Oct 14 09:08:19 +0000 2021	msala69	RT @DanteForesi: Cuando termine el #DebateCapital, María Eugenia Vidal volverá a su casa, una mansión que pagó más de medio millón de dólar…	0	282	https://twitter.com/msala69/status/1448576392082382853
Thu Oct 14 09:08:19 +0000 2021	joacoargentino	"RT @FrenteDeTodos: » POLÍTICA SANITARIA EN PANDEMIA

@SantoroLeandro • #DebateCapital https://t.co/3DoKk8A0QI"	0	134	https://twitter.com/joacoargentino/status/1448576388978577409
Thu Oct 14 09:08:14 +0000 2021	nancymarlenearz	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	990	https://twitter.com/nancymarlenearz/status/1448576371551133700
Thu Oct 14 09:08:14 +0000 2021	Tomas79124872	RT @SantoroLeandro: Gracias a todos y todas por seguir el debate. Digámosle sí al trabajo, sí a la educación, sí a la producción, sí a la s…	0	819	https://twitter.com/Tomas79124872/status/1448576369705701384
Thu Oct 14 09:08:12 +0000 2021	TomyB9	RT @SantoroLeandro: Si me tengo que definir por algo, es por lo que creo y por lo que lucho. #DebateCapital https://t.co/FvnvaGGMvv	0	157	https://twitter.com/TomyB9/status/1448576361371553797
Thu Oct 14 09:08:10 +0000 2021	lreyes_arq	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	990	https://twitter.com/lreyes_arq/status/1448576353872146439
Thu Oct 14 09:08:06 +0000 2021	poeta_leproso	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1512	https://twitter.com/poeta_leproso/status/1448576336180785152
Thu Oct 14 09:08:06 +0000 2021	Josefin10174932	"RT @todonoticias: #DebateCapital: Javier Milei quiso saludar, pero la respuesta no fue la esperada

#tnvideos #a2v https://t.co/ZCv60Najcj"	0	396	https://twitter.com/Josefin10174932/status/1448576335559921664
Thu Oct 14 09:08:04 +0000 2021	AndreoliLeandr	"RT @C5N: Caliente cruce de Santoro a Vidal en el #DebateCapital

🗣 @SantoroLeandro: ""En 2018 quisieron cerrar 14 escuelas nocturnas. Me est…"	0	352	https://twitter.com/AndreoliLeandr/status/1448576326223515670
Thu Oct 14 09:07:57 +0000 2021	joacoargentino	RT @SantoroLeandro: Yo sé que este año y medio fueron tiempos muy duros. Todos lo tenemos claro. Pero también sé que estamos empezando a sa…	0	444	https://twitter.com/joacoargentino/status/1448576299702890498
Thu Oct 14 09:07:55 +0000 2021	TimJacks4	RT @lpokoik: Ahora #DebateCapital	0	4	https://twitter.com/TimJacks4/status/1448576289686839296
Thu Oct 14 09:07:52 +0000 2021	anrimmo	RT @yamilsantoro: Muy superior @mariuvidal al resto en el #DebateCapital	0	504	https://twitter.com/anrimmo/status/1448576279108677633
Thu Oct 14 09:07:49 +0000 2021	Ommmniverse1	RT @SantoroLeandro: Quiero que sepan que cuando llegue al Congreso nunca, bajo ningún concepto, voy a traicionar los principios por los que…	0	239	https://twitter.com/Ommmniverse1/status/1448576265535983617
Thu Oct 14 09:07:48 +0000 2021	TimJacks4	RT @SantoroLeandro: Si me tengo que definir por algo, es por lo que creo y por lo que lucho. #DebateCapital https://t.co/FvnvaGGMvv	0	157	https://twitter.com/TimJacks4/status/1448576260444131332
Thu Oct 14 09:07:47 +0000 2021	BeatrisConrado	"RT @luisbremer: ""Cuantas vacunas trajo el Jefe de Gobierno? NINGUNA"" @SantoroLeandro 
#DebateCapital https://t.co/EebuXJs8YV"	0	178	https://twitter.com/BeatrisConrado/status/1448576254987304960
Thu Oct 14 09:07:44 +0000 2021	poch05	"RT @metroadelantado: Una hora debatiendo y nadie habló de la Scaloneta. País inviable.

#DebateCapital https://t.co/ZsKEimmZpw"	0	203	https://twitter.com/poch05/status/1448576243922735113
Thu Oct 14 09:07:42 +0000 2021	josemariamarta	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1512	https://twitter.com/josemariamarta/status/1448576234183561224
Thu Oct 14 09:07:35 +0000 2021	FMLaOportunidad	RT @SantoroLeandro: Tengan la absoluta seguridad que desde el primer día en el Parlamento, vamos a trabajar para que la Argentina vuelva a…	0	177	https://twitter.com/FMLaOportunidad/status/1448576206027300868
Thu Oct 14 09:07:34 +0000 2021	TimJacks4	RT @SantoroLeandro: Soy parte de un frente que defiende el Estado y el mercado, lo público y privado, pero que entiende que el bien común s…	0	105	https://twitter.com/TimJacks4/status/1448576203808444419
Thu Oct 14 09:07:32 +0000 2021	jesusd_02	"Lasso acepta que ciertos artículos del proyecto de Ley Creación de Oportunidades evidentemente representan un error.

#DebateCapital #LassoEvasor #LassoMintioOtraVez #GobiernoCriminalyCorrupto https://t.co/o9I5ctDbxr"	0	0	https://twitter.com/jesusd_02/status/1448576192488132611
Thu Oct 14 09:07:31 +0000 2021	javig72	"RT @XxX_ReActivada: ZURDOS negandole el saludo a Milei. Son eso. 
#DebateCapital #MileiContraTodos https://t.co/o5FS6YclqJ"	0	276	https://twitter.com/javig72/status/1448576187794665480
Thu Oct 14 09:07:28 +0000 2021	TimJacks4	RT @SantoroLeandro: EN VIVO | Debate de candidatas y candidatos a diputados nacionales por la Ciudad de Buenos Aires. #DebateCapital Seguil…	0	192	https://twitter.com/TimJacks4/status/1448576178990768131
Thu Oct 14 09:07:22 +0000 2021	FMLaOportunidad	"RT @FrenteDeTodos: » POLÍTICA SANITARIA EN PANDEMIA

@SantoroLeandro • #DebateCapital https://t.co/3DoKk8A0QI"	0	134	https://twitter.com/FMLaOportunidad/status/1448576153296510976
Thu Oct 14 09:07:21 +0000 2021	Let1RF	RT @atlanticsurff: Mi ciela Myriam Bregman dice en el #DebateCapital que siempre está al lado de la víctimas, la misma Myriam Bregman que v…	0	2645	https://twitter.com/Let1RF/status/1448576145662828545
Thu Oct 14 09:07:19 +0000 2021	TimJacks4	RT @SantoroLeandro: La seguridad es la mayor preocupación de todos y en la Ciudad es responsabilidad del jefe de Gobierno. Partamos de una…	0	278	https://twitter.com/TimJacks4/status/1448576140872925184
Thu Oct 14 09:07:12 +0000 2021	teresaf87472873	RT @atlanticsurff: Mi ciela Myriam Bregman dice en el #DebateCapital que siempre está al lado de la víctimas, la misma Myriam Bregman que v…	0	2645	https://twitter.com/teresaf87472873/status/1448576110917128196
Thu Oct 14 09:07:08 +0000 2021	silvito75	RT @SantoroLeandro: No consiguieron vacunas, pero compraron barbijos a $3.000. No trajeron respiradores, pero alquilaron los hoteles de la…	0	689	https://twitter.com/silvito75/status/1448576093498142724
Thu Oct 14 09:07:06 +0000 2021	kingkongmatute	RT @atlanticsurff: Mi ciela Myriam Bregman dice en el #DebateCapital que siempre está al lado de la víctimas, la misma Myriam Bregman que v…	0	2645	https://twitter.com/kingkongmatute/status/1448576086389010434
Thu Oct 14 09:07:05 +0000 2021	FMLaOportunidad	RT @SantoroLeandro: ¿Alguno recuerda alguna política pública durante la pandemia del jefe de gobierno?  #DebateCapital https://t.co/vsmHuFs…	0	553	https://twitter.com/FMLaOportunidad/status/1448576081578151939
Thu Oct 14 09:06:59 +0000 2021	TimJacks4	RT @SantoroLeandro: Arshak es un agente de la Policía de la Ciudad que está desaparecido hace 30 meses. ¿Les parece algo normal? ¿Alguna ve…	0	1588	https://twitter.com/TimJacks4/status/1448576055967682565
Thu Oct 14 09:06:57 +0000 2021	mariamar182	"RT @C5N: Caliente cruce de Santoro a Vidal en el #DebateCapital

🗣 @SantoroLeandro: ""En 2018 quisieron cerrar 14 escuelas nocturnas. Me est…"	0	352	https://twitter.com/mariamar182/status/1448576047792881677
Thu Oct 14 09:06:57 +0000 2021	FMLaOportunidad	RT @SantoroLeandro: Quiero que sepan que cuando llegue al Congreso nunca, bajo ningún concepto, voy a traicionar los principios por los que…	0	239	https://twitter.com/FMLaOportunidad/status/1448576046865989632
Thu Oct 14 09:06:56 +0000 2021	AlejandroHorqui	RT @SantoroLeandro: No consiguieron vacunas, pero compraron barbijos a $3.000. No trajeron respiradores, pero alquilaron los hoteles de la…	0	689	https://twitter.com/AlejandroHorqui/status/1448576042336088068
Thu Oct 14 09:06:55 +0000 2021	JulioGomezjsan	"RT @HijoAlbanil: #DebateCapital No sé si llamarla Leona o Topadora. 

Refutó las mentiras kirchneristas de Santoro con altura y datos duros…"	0	12	https://twitter.com/JulioGomezjsan/status/1448576040138199042
Thu Oct 14 09:06:52 +0000 2021	MarielaUrrizaga	"RT @babyaetchecopar: Santoro dijo que a nadie le falto una cama o un respirador. #DebateCapital 

Lara Arreguiz 👇 https://t.co/CcMhns46IE"	0	940	https://twitter.com/MarielaUrrizaga/status/1448576027370737664
Thu Oct 14 09:06:34 +0000 2021	alfredohenning	RT @felipelahiteau: Santoro se olvidó de mostrar esto #DebateCapital https://t.co/v7UZuOCunO	0	762	https://twitter.com/alfredohenning/status/1448575951621668874
Thu Oct 14 09:06:34 +0000 2021	TomyB9	RT @UnAmigoOk: Quien ganó el debate #DebateCapital	0	5	https://twitter.com/TomyB9/status/1448575950157844484
Thu Oct 14 09:06:27 +0000 2021	PabloCalcagno3	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1932	https://twitter.com/PabloCalcagno3/status/1448575920676093959
Thu Oct 14 09:06:25 +0000 2021	AndreoliLeandr	RT @SantoroLeandro: Hablemos un poco de calidad institucional. Mirá lo que pasó la semana pasada. Se iba a votar la ley de etiquetado front…	0	582	https://twitter.com/AndreoliLeandr/status/1448575910865739777
Thu Oct 14 09:06:24 +0000 2021	marile_diaz	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1932	https://twitter.com/marile_diaz/status/1448575909225631746
Thu Oct 14 09:06:23 +0000 2021	TimJacks4	RT @SantoroLeandro: Hablemos un poco de calidad institucional. Mirá lo que pasó la semana pasada. Se iba a votar la ley de etiquetado front…	0	582	https://twitter.com/TimJacks4/status/1448575906193227778
Thu Oct 14 09:06:19 +0000 2021	anrimmo	"RT @JxCOficial: ""No lo digo: lo hago""
@mariuvidal.

#DebateCapital https://t.co/z5VAPGJ2aY"	0	19	https://twitter.com/anrimmo/status/1448575886052114437
Thu Oct 14 09:06:18 +0000 2021	estebantns2	"RT @porquetendencia: ""CATADOR DE FALACIAS"":
Por el cruce de Myriam Bregman con Javier Milei en el #DebateCapital 
https://t.co/AQLfJXvnqB"	0	358	https://twitter.com/estebantns2/status/1448575882218590211
Thu Oct 14 09:06:12 +0000 2021	CruzAlazard	"RT @BumperCrop1: El #DebateCapital de la sociedad es el de la desigualdad, pero la desigualdad en el esfuerzo.
Mientras algunos se matan tr…"	0	98	https://twitter.com/CruzAlazard/status/1448575857086238721
Thu Oct 14 09:06:09 +0000 2021	ColazoLloret	"RT @FelicindaCluney: Milei gastó energía en atacar a Myriam Bregman, cuando en realidad es archisabido que odia a los zurdos.

Si quiere en…"	0	151	https://twitter.com/ColazoLloret/status/1448575845002407948
Thu Oct 14 09:06:04 +0000 2021	TimJacks4	RT @SantoroLeandro: Hace 15 días, @mariuvidal para mostrarse dura ante la derecha que le está sacando votos se autopostuló como Presidenta…	0	251	https://twitter.com/TimJacks4/status/1448575825046016002
Thu Oct 14 09:06:02 +0000 2021	DOBRYROSA	RT @SantoroLeandro: ¿Alguno recuerda alguna política pública durante la pandemia del jefe de gobierno? La respuesta es no. Mientras el gobi…	0	670	https://twitter.com/DOBRYROSA/status/1448575817706098691
Thu Oct 14 09:06:02 +0000 2021	AnibalPachado	RT @SantoroLeandro: Gracias a todos y todas por seguir el debate. Digámosle sí al trabajo, sí a la educación, sí a la producción, sí a la s…	0	819	https://twitter.com/AnibalPachado/status/1448575815571046406
Thu Oct 14 09:06:01 +0000 2021	glaborde223	RT @julian_bussetti: Esta placa te olvidaste Santoro. #DebateCapital https://t.co/BIBgY2W34E	0	269	https://twitter.com/glaborde223/status/1448575812098306053
Thu Oct 14 09:05:59 +0000 2021	FMLaOportunidad	"RT @SergioChouza: ¿Alguno recuerda una política pública de CABA en pandemia? 🔥

@SantoroLeandro #DebateCapital https://t.co/Tabd3l3aqN"	0	140	https://twitter.com/FMLaOportunidad/status/1448575804464631810
Thu Oct 14 09:05:52 +0000 2021	sacapopulus	RT @JonyViale: María Eugenia Vidal destrozó a Leandro Santoro en el #debatecapital Si coincidís deja tu “Si” en un comentario y dale RT htt…	0	712	https://twitter.com/sacapopulus/status/1448575773875507203
Thu Oct 14 09:05:50 +0000 2021	FMLaOportunidad	RT @SantoroLeandro: Recibimos un país sin Ministerio de Salud, donde los fondos en 4 años se redujeron 23%. #DebateCapital https://t.co/wmD…	0	278	https://twitter.com/FMLaOportunidad/status/1448575764153184257
Thu Oct 14 09:05:46 +0000 2021	TimJacks4	RT @SantoroLeandro: @mariuvidal En CABA tampoco le hacen honor a la calidad institucional. ¿Te acordas que en 2017 Lousteau se presentó com…	0	263	https://twitter.com/TimJacks4/status/1448575748143566848
Thu Oct 14 09:05:45 +0000 2021	AaMariadelos	RT @luchacastro10: Llevaste esta foto Santorito? #DebateCapital https://t.co/vwbUvFBc1Z	0	42	https://twitter.com/AaMariadelos/status/1448575745442320388
Thu Oct 14 09:05:43 +0000 2021	arq_d_santillan	RT @atlanticsurff: Mi ciela Myriam Bregman dice en el #DebateCapital que siempre está al lado de la víctimas, la misma Myriam Bregman que v…	0	2645	https://twitter.com/arq_d_santillan/status/1448575737569497088
Thu Oct 14 09:05:42 +0000 2021	MaryBet24	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1932	https://twitter.com/MaryBet24/status/1448575733278797826
Thu Oct 14 09:05:42 +0000 2021	DOBRYROSA	RT @SantoroLeandro: No se construyó una escuela, no se amplió una fábrica, no se hizo un kilómetro de subte. Nadie sabe donde están los dol…	0	711	https://twitter.com/DOBRYROSA/status/1448575733081812992
