country_iso2,country_iso3,country_name,indicator,series_code,year,value
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1994,553618247900.74
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1993,530160763662.543
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1992,363157832923.734
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1991,313139656145.745
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1990,261253675692.838
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1989,221403098266.77
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1988,181611150496.787
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1987,147542558208.888
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1986,134556034672.991
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1985,195241069482.077
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1984,184230754105.394
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1983,156167000432.994
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1982,184602611609.517
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1981,263797827860.494
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1980,205577055465.993
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1979,134531900898.926
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1978,102648570299.117
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1977,81912018783.5024
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1976,88875923765.072
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1975,88000000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1974,72000000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1973,55280000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1972,45200000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1971,39200000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1970,35520000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1969,32480000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1968,29360000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1967,26560000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1966,24320000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1965,21840000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1964,20080000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1963,16960000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1962,15200000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1961,14160000000.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1960,13040000000.0
NI,NIC,Nicaragua,GINI,SI.POV.GINI,2014,46.2
NI,NIC,Nicaragua,GINI,SI.POV.GINI,2009,43.9
NI,NIC,Nicaragua,GINI,SI.POV.GINI,2005,48.8
NI,NIC,Nicaragua,GINI,SI.POV.GINI,2001,52.9
NI,NIC,Nicaragua,GINI,SI.POV.GINI,1998,54.4
NI,NIC,Nicaragua,GINI,SI.POV.GINI,1993,57.1
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2024,19693982967.5926
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2023,17805842283.8725
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2022,15634572502.2294
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2021,14209020361.8508
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2020,12726422432.4868
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2019,12699023614.245
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2018,13025221974.232
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2017,13785893007.4769
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2016,13286093388.4752
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2015,12756696261.0676
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2014,11880438824.4494
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2013,10982988249.2103
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2012,10532017231.8253
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2011,9774329332.71276
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2010,8758602232.98358
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2009,8298702489.0801
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2008,8496967596.77008
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2007,7423375014.75729
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2006,6763672380.61154
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2005,6321324279.14826
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2004,5792932838.40051
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2003,5322228350.58068
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2002,5223727302.54906
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2001,5351752034.2221
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,2000,5109587049.97449
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1999,4856026259.07657
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1998,4635347385.5446
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1997,4389973489.86032
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1996,4308351902.78601
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1995,4140470000.0
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1994,3863185119.04762
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1993,1756454248.36601
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1992,1792800000.0
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1991,1488804123.71134
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1990,1009455483.87097
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1989,1013184755.57026
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1988,2630900095.60219
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1987,3851200117.77355
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1986,2885799993.91571
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1985,2683699935.36479
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1984,3117599872.08764
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1983,2753100057.78802
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1982,2454499872.03789
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1981,2474700227.04662
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1980,2144300006.18028
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1979,1567599981.69806
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1978,2127699978.78077
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1977,2226999873.71856
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1976,1836899998.94579
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1975,1581599958.5989
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1974,1521400011.53463
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1973,1092900014.79168
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1972,878570045.450998
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1971,828569953.4744
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1970,778569938.824225
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1969,750000002.894903
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1968,692859984.612158
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1967,657140010.747554
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1966,607140010.475682
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1965,564290020.384288
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1964,347119918.158577
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1963,297324163.095513
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1962,269283803.686825
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1961,244144236.65331
NI,NIC,Nicaragua,GDP,NY.GDP.MKTP.CD,1960,227223322.141537
PA,PAN,Panamá,GINI,SI.POV.GINI,2024,49.7
PA,PAN,Panamá,GINI,SI.POV.GINI,2023,48.9
PA,PAN,Panamá,GINI,SI.POV.GINI,2021,50.9
PA,PAN,Panamá,GINI,SI.POV.GINI,2019,49.8
PA,PAN,Panamá,GINI,SI.POV.GINI,2018,49.2
PA,PAN,Panamá,GINI,SI.POV.GINI,2017,49.9
PA,PAN,Panamá,GINI,SI.POV.GINI,2016,50.4
PA,PAN,Panamá,GINI,SI.POV.GINI,2015,50.8
PA,PAN,Panamá,GINI,SI.POV.GINI,2014,50.5
PA,PAN,Panamá,GINI,SI.POV.GINI,2013,51.5
PA,PAN,Panamá,GINI,SI.POV.GINI,2012,51.7
PA,PAN,Panamá,GINI,SI.POV.GINI,2011,51.3
PA,PAN,Panamá,GINI,SI.POV.GINI,2010,51.6
PA,PAN,Panamá,GINI,SI.POV.GINI,2009,51.8
PA,PAN,Panamá,GINI,SI.POV.GINI,2008,52.7
PA,PAN,Panamá,GINI,SI.POV.GINI,2007,52.7
PA,PAN,Panamá,GINI,SI.POV.GINI,2006,54.6
PA,PAN,Panamá,GINI,SI.POV.GINI,2005,53.8
PA,PAN,Panamá,GINI,SI.POV.GINI,2004,54.8
PA,PAN,Panamá,GINI,SI.POV.GINI,2003,55.6
PA,PAN,Panamá,GINI,SI.POV.GINI,2002,56.1
PA,PAN,Panamá,GINI,SI.POV.GINI,2001,56.7
PA,PAN,Panamá,GINI,SI.POV.GINI,2000,56.6
PA,PAN,Panamá,GINI,SI.POV.GINI,1999,56.3
PA,PAN,Panamá,GINI,SI.POV.GINI,1998,57.3
PA,PAN,Panamá,GINI,SI.POV.GINI,1997,58.1
PA,PAN,Panamá,GINI,SI.POV.GINI,1995,57.6
PA,PAN,Panamá,GINI,SI.POV.GINI,1991,58.0
PA,PAN,Panamá,GINI,SI.POV.GINI,1989,58.5
PA,PAN,Panamá,GINI,SI.POV.GINI,1979,48.7
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2024,86523959131.7472
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2023,83812155244.3352
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2022,76479304470.9375
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2021,67396392506.2378
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2020,57059846521.5327
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2019,69778991192.5571
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2018,67316471181.2488
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2017,64327688826.3137
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2016,59760858717.8359
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2015,55767806073.1781
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2014,51427104881.9655
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2013,46949496479.4008
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2012,41595439720.9767
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2011,35687738251.8135
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2010,30231009532.9507
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2009,27791215547.3487
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2008,25721327955.2772
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2007,21717433808.2684
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2006,18659721513.0123
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2005,16623906739.3121
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2004,15100203361.784
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2003,13603456003.2851
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2002,12800851270.5514
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2001,12252906340.6841
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,2000,11966497048.6488
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1999,11660704777.0881
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1998,11019557689.1677
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1997,10058854386.1392
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1996,9197503322.69367
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1995,9573813700.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1994,9365289800.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1993,8782585400.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1992,8042337700.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1991,7074675500.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1990,6433967000.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1989,5918469800.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1988,5902783400.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1987,6827665300.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1986,6797834200.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1985,6541517100.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1984,6183387100.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1983,5923755900.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1982,5769767900.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1981,5222421500.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1980,4614086400.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1979,3704551600.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1978,3244558600.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1977,2738261900.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1976,2588106000.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1975,2435304100.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1974,2188307600.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1973,1913793400.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1972,1673411700.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1971,1523917200.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1970,1351006400.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1969,1221305700.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1968,1112791100.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1967,1034376400.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1966,928833000.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1965,852485300.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1964,776137500.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1963,722784500.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1962,652120900.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1961,599026300.0
PA,PAN,Panamá,GDP,NY.GDP.MKTP.CD,1960,537147100.0
PE,PER,Perú,GINI,SI.POV.GINI,2024,40.1
PE,PER,Perú,GINI,SI.POV.GINI,2023,40.7
PE,PER,Perú,GINI,SI.POV.GINI,2022,40.3
PE,PER,Perú,GINI,SI.POV.GINI,2021,40.1
PE,PER,Perú,GINI,SI.POV.GINI,2020,43.7
PE,PER,Perú,GINI,SI.POV.GINI,2019,41.5
PE,PER,Perú,GINI,SI.POV.GINI,2018,42.4
PE,PER,Perú,GINI,SI.POV.GINI,2017,43.3
PE,PER,Perú,GINI,SI.POV.GINI,2016,43.6
PE,PER,Perú,GINI,SI.POV.GINI,2015,43.4
PE,PER,Perú,GINI,SI.POV.GINI,2014,43.1
PE,PER,Perú,GINI,SI.POV.GINI,2013,43.9
PE,PER,Perú,GINI,SI.POV.GINI,2012,44.4
PE,PER,Perú,GINI,SI.POV.GINI,2011,44.7
PE,PER,Perú,GINI,SI.POV.GINI,2010,45.5
PE,PER,Perú,GINI,SI.POV.GINI,2009,47.0
PE,PER,Perú,GINI,SI.POV.GINI,2008,47.5
PE,PER,Perú,GINI,SI.POV.GINI,2007,50.0
PE,PER,Perú,GINI,SI.POV.GINI,2006,50.3
PE,PER,Perú,GINI,SI.POV.GINI,2005,50.4
PE,PER,Perú,GINI,SI.POV.GINI,2004,49.9
PE,PER,Perú,GINI,SI.POV.GINI,2003,53.1
PE,PER,Perú,GINI,SI.POV.GINI,2002,53.6
PE,PER,Perú,GINI,SI.POV.GINI,2001,51.3
PE,PER,Perú,GINI,SI.POV.GINI,2000,49.1
PE,PER,Perú,GINI,SI.POV.GINI,1999,54.8
PE,PER,Perú,GINI,SI.POV.GINI,1998,55.1
PE,PER,Perú,GINI,SI.POV.GINI,1997,53.3
PE,PER,Perú,GINI,SI.POV.GINI,1994,44.0
PE,PER,Perú,GINI,SI.POV.GINI,1985,45.6
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2024,289221969062.941
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2023,266958720837.988
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2022,246065570308.155
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2021,226328766459.634
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2020,201409694755.934
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2019,228346006003.648
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2018,222597009739.235
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2017,211007984080.911
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2016,191898104390.379
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2015,189802976285.619
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2014,200786250582.943
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2013,201175543571.392
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2012,192650021648.583
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2011,171761737046.585
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2010,147527631520.729
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2009,120822986521.479
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2008,120550599815.441
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2007,102170981144.136
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2006,88643193061.748
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2005,76060606060.6061
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2004,66768703497.5687
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2003,58731030121.8671
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2002,54777553515.0809
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2001,52030158775.4055
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,2000,51744749133.213
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1999,50187324567.883
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1998,55501467877.381
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1997,58147522522.5225
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1996,55252414130.3019
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1995,53312793687.3836
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1994,44882079766.8913
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1993,34832077220.8537
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1992,35966302303.263
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1991,34341465998.2003
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1990,26410386962.8019
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1989,22499558526.3682
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1988,15439408447.2
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1987,36889706592.6843
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1986,21859448586.485
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1985,15078736875.387
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1984,17600400384.5073
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1983,17345260564.4824
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1982,21794535621.216
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1981,21648214892.8828
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1980,18136838537.725
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1979,15954012439.1662
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1978,12491876742.9708
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1977,14544913960.5062
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1976,16131958850.6444
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1975,16931162355.4802
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1974,13858441211.4692
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1973,10994381895.1161
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1972,9189413409.28138
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1971,8289582883.67673
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1970,7432223176.93623
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1969,6420909789.83
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1968,5736083835.29034
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1967,6194340079.8786
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1966,6109048736.61853
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1965,5163008077.37371
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1964,4353664866.67985
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1963,3598272493.3109
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1962,3284322201.27831
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1961,2897852693.27494
PE,PER,Perú,GDP,NY.GDP.MKTP.CD,1960,2571986572.12719
PY,PRY,Paraguay,GINI,SI.POV.GINI,2024,44.2
PY,PRY,Paraguay,GINI,SI.POV.GINI,2023,44.2
PY,PRY,Paraguay,GINI,SI.POV.GINI,2022,44.6
PY,PRY,Paraguay,GINI,SI.POV.GINI,2021,42.9
PY,PRY,Paraguay,GINI,SI.POV.GINI,2020,43.5
PY,PRY,Paraguay,GINI,SI.POV.GINI,2019,45.7
PY,PRY,Paraguay,GINI,SI.POV.GINI,2018,46.0
PY,PRY,Paraguay,GINI,SI.POV.GINI,2017,48.5
PY,PRY,Paraguay,GINI,SI.POV.GINI,2016,47.9
PY,PRY,Paraguay,GINI,SI.POV.GINI,2015,47.6
PY,PRY,Paraguay,GINI,SI.POV.GINI,2014,50.7
PY,PRY,Paraguay,GINI,SI.POV.GINI,2013,47.9
PY,PRY,Paraguay,GINI,SI.POV.GINI,2012,47.6
PY,PRY,Paraguay,GINI,SI.POV.GINI,2011,52.3
PY,PRY,Paraguay,GINI,SI.POV.GINI,2010,51.0
PY,PRY,Paraguay,GINI,SI.POV.GINI,2009,49.1
PY,PRY,Paraguay,GINI,SI.POV.GINI,2008,50.7
PY,PRY,Paraguay,GINI,SI.POV.GINI,2007,53.0
PY,PRY,Paraguay,GINI,SI.POV.GINI,2006,53.0
PY,PRY,Paraguay,GINI,SI.POV.GINI,2005,51.4
PY,PRY,Paraguay,GINI,SI.POV.GINI,2004,52.3
PY,PRY,Paraguay,GINI,SI.POV.GINI,2003,54.9
PY,PRY,Paraguay,GINI,SI.POV.GINI,2002,57.3
PY,PRY,Paraguay,GINI,SI.POV.GINI,2001,54.6
PY,PRY,Paraguay,GINI,SI.POV.GINI,1999,54.6
PY,PRY,Paraguay,GINI,SI.POV.GINI,1997,54.9
PY,PRY,Paraguay,GINI,SI.POV.GINI,1995,58.1
PY,PRY,Paraguay,GINI,SI.POV.GINI,1990,40.8
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2024,44458118397.4445
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2023,43118053174.5461
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2022,41952910858.0846
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2021,39950899938.7474
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2020,35432178068.1756
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2019,37925338329.156
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2018,40225448340.6341
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2017,38997129473.5613
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2016,36089700222.9546
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2015,36211447840.1027
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2014,40377929295.6522
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2013,38501122141.4135
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2012,33271921136.3071
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2011,33756238766.4931
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2010,27260886405.2341
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2009,22355151162.0031
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2008,24615267663.5385
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2007,17856393235.4338
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2006,13429430050.261
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2005,10737500188.1123
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2004,9624440836.29309
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2003,7691367471.17992
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2002,7196260656.84556
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2001,8495806432.18467
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,2000,8855705139.55857
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,1999,8837070235.51892
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,1998,9260481572.42462
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,1997,9965225678.05093
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,1996,9788391780.52421
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,1995,9062131475.02318
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,1994,7870982004.8195
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,1993,7249533620.30614
PY,PRY,Paraguay,GDP,NY.GDP.MKTP.CD,1992,7157424031.06045
